0,1,2,3,4,5,brand_name,processor_brand
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,40980.0,lenovo,intel i3 11th
ASUS Ryzen 7 Dual Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) FA577RE-HN055WS Lap...,AMD Ryzen 7 Dual Core Processor (10th Gen),16,Windows 11,512 gb ssd,96085.0,asus,amd ryzen  7  dual
HP Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) 17-ck1...,Intel Core i7 Processor (12th Gen),32,Windows 11,1 tb ssd,198990.0,hp,intel i7 12th
ASUS Vivobook 15 OLED (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1505ZA-L1511WS Thi...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,63990.0,asus,intel i5 12th
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,44490.0,lenovo,intel i3 11th
HP Spectre Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) ef0054TU Notebook,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,154080.0,hp,intel i7 12th
ASUS VivoBook Ultra 14 (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB532WS Thi...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,55990.0,asus,intel i5 11th
ASUS Vivobook 15 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515JA-EJ312WS Thin and Light La...,Intel Core i3 Processor (10th Gen),8 ,Windows 11,256 gb ssd,32990.0,asus,intel i3 10th
HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1003AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,49550.0,hp,amd ryzen  5  hexa
ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,89990.0,asus,intel i5 12th
Lenovo Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1650)...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,56200.0,lenovo,amd ryzen  5  hexa
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) D560753WIN9S Laptop,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,69900.0,dell,intel i5 11th
ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/4 TB SSD/Windows 11 Home...,Intel Core i9 Processor (12th Gen),32,Windows 11,4 tb ssd,399990.0,asus,intel i9 12th
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,211990.0,asus,amd ryzen  9  octa
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,178990.0,asus,amd ryzen  7  octa
MSI Creator M16 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (12th Gen),16,Windows 11,512 gb ssd,99990.0,msi,intel i7 12th
MSI Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) P...,Intel Core i9 Processor (12th Gen),16,Windows 11,1 tb ssd,119990.0,msi,intel i9 12th
MSI Katana GF66 Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,Intel Core i7 Processor (12th Gen),8 ,Windows 11,512 gb ssd,80990.0,msi,intel i7 12th
ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,AMD Ryzen 7 Quad Core Processor (10th Gen),16,Windows 11,1 tb hdd,160990.0,asus,amd ryzen  7  quad
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,54490.0,dell,amd ryzen  5  hexa
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H 5th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 ...,AMD Ryzen 5 Hexa Core Processor (5th Gen),8 ,Windows 11,1 tb hdd,56790.0,lenovo,amd ryzen  5  hexa
Lenovo Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light Lap...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,53500.0,lenovo,amd ryzen  5  hexa
ASUS TUF GAMING F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,Intel Core i5 Processor (10th Gen),16,Windows 11,512 gb ssd,63980.0,asus,intel i5 10th
ASUS Vivobook 16X Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Lapt...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,54990.0,asus,amd ryzen  5  hexa
acer Aspire Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,AMD Ryzen 5 Quad Core Processor,8 ,Windows 11,512 gb ssd,45500.0,acer,amd ryzen  5  quad
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,40500.0,lenovo,intel i3 11th
acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,69990.0,acer,intel i5 12th
HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1003AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,49990.0,hp,amd ryzen  5  hexa
HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,58400.0,hp,intel i5 12th
ASUS Vivobook 14 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EK522WS Thin and ...,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,56990.0,asus,intel i5 12th
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 Hz) C...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,134990.0,msi,intel i7 12th
HP Chromebook x360 Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Thin and...,Intel Celeron Dual Core Processor,4 ,chrome,nan,23990.0,hp,intel celeron
HP 14s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Light Lapto...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,60990.0,hp,intel i5 12th
ASUS Vivobook Pro 15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,59990.0,asus,amd ryzen  7  octa
HP 15s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,62990.0,hp,intel i5 12th
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD ...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,151990.0,asus,amd ryzen  9  octa
Lenovo IdeaPad 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Lapt...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,50990.0,lenovo,intel i5 11th
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2508TU Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,40800.0,hp,intel i3 11th
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,79990.0,hp,amd ryzen  5  hexa
DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,44200.0,dell,intel i3 11th
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,174990.0,asus,amd ryzen  9  octa
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,177990.0,asus,amd ryzen  9  octa
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 G...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,89690.0,asus,amd ryzen  7  octa
MSI CreatorPro M16 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,109990.0,msi,intel i7 12th
MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,Intel Core i9 Processor (12th Gen),32,Windows 11,2 tb ssd,299990.0,msi,intel i9 12th
MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,52490.0,msi,intel i5 11th
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5518 Thin an...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,71990.0,dell,intel i5 11th
HP Pavilion Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU Thin and Light Lap...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,76999.0,hp,intel i5 12th
ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 8GB...,AMD Ryzen 9 Octa Core Processor (10th Gen),16,Windows 11,1 tb ssd,191900.0,asus,amd ryzen  9  octa
Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,59990.0,lenovo,intel i5 12th
MSI Stealth 15M Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,149990.0,msi,intel i7 12th
ASUS Vivobook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW312WS Thin and ...,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,42990.0,asus,intel i3 12th
ASUS Vivobook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,55990.0,asus,amd ryzen  5  hexa
Lenovo Ryzen 3 Dual Core 8th Gen - (4 GB/512 GB SSD/DOS) 82KDA00UIH Laptop,AMD Ryzen 3 Dual Core Processor (8th Gen),4 ,dos,512 gb ssd,34500.0,lenovo,amd ryzen  3  dual
HP OMEN Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,108490.0,hp,amd ryzen  7  octa
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Ligh...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,33639.0,lenovo,intel i3 11th
acer Predator Helios 300 Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i9 Processor (12th Gen),16,Windows 11,1 tb ssd,159990.0,acer,intel i9 12th
ASUS Eeebook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Thin and Light La...,Intel Pentium Quad Core Processor,8 ,Windows 11,256 gb ssd,32900.0,asus,intel pentium
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,171990.0,asus,amd ryzen  7  octa
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,187990.0,asus,amd ryzen  9  octa
HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2054TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,66498.0,hp,intel i5 12th
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,149990.0,asus,intel i7 12th
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,161990.0,asus,amd ryzen  9  octa
ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3-3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ331WS Thi...,AMD Ryzen 3 Dual Core Processor,8 ,Windows 11,512 gb ssd,34990.0,asus,amd ryzen  3  dual
HP 247 G8 Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 6B5R3PA#ACJ Notebook,AMD Ryzen 3 Quad Core Processor,8 ,dos,512 gb ssd,30100.0,hp,amd ryzen  3  quad
MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/Arc A370M Intel Arc/144 Hz) Thin...,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,73490.0,msi,intel i5 12th
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5518 Thin an...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,71857.0,dell,intel i5 11th
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti)...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,93990.0,asus,intel i5 12th
Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,85998.0,lenovo,intel i5 12th
ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Thin and Light La...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,35990.0,asus,intel i3 11th
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,99990.0,dell,amd ryzen  7  octa
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,126990.0,dell,amd ryzen  7  octa
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,Intel Core i7 Processor (12th Gen),16,Windows 11,512 gb ssd,89990.0,dell,intel i7 12th
HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,48990.0,hp,amd ryzen  5  hexa
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light ...,Intel Core i7 Processor (12th Gen),16,Windows 11,512 gb ssd,104890.0,dell,intel i7 12th
ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,114990.0,asus,amd ryzen  7  octa
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core AMD R9-6900HS - (32 GB/1 TB SSD/Windows 11 Home/8 GB Gr...,AMD Ryzen 9 Octa Core Processor,32,Windows 11,1 tb ssd,191990.0,asus,amd ryzen  9  octa
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/...,AMD Ryzen 9 Octa Core Processor,32,Windows 11,1 tb ssd,191990.0,asus,amd ryzen  9  octa
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,65990.0,asus,amd ryzen  7  octa
HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 1...,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,65990.0,hp,intel i5 12th
ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-BQ522WS Thin and Light La...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,45990.0,asus,intel i5 11th
HP Omen Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,116899.0,hp,intel i7 12th
Lenovo Celeron Dual Core - (4 GB/256 GB HDD/256 GB SSD/DOS) 82C3A00DIH Laptop,Intel Celeron Dual Core Processor,4 ,dos,256 gb hdd,19990.0,lenovo,intel celeron
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 MAX Q/14...,Intel Core i5 Processor (11th Gen),8 ,Windows 10,512 gb ssd,59498.0,msi,intel i5 11th
MSI Sword 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,85990.0,msi,intel i5 12th
DELL Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,256 gb ssd,37880.0,dell,amd ryzen  3  quad
HP Victus Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,AMD Ryzen 7 Octa Core Processor,8 ,Windows 11,512 gb ssd,62990.0,hp,amd ryzen  7  octa
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,Apple M2 Processor,8 ,macos,256 gb ssd,119900.0,apple,apple m2
HP 15s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2671TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,43000.0,hp,intel i3 11th
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 9 Octa Core 6900HX - (32 G...,AMD Ryzen 9 Octa Core Processor,32,Windows 11,2 tb ssd,361990.0,asus,amd ryzen  9  octa
ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windo...,AMD Ryzen 7 Octa Core Processor,32,Windows 11,1 tb ssd,284990.0,asus,amd ryzen  7  octa
ASUS ROG Flow X13 Ryzen 7 Octa Core AMD R7-6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,147990.0,asus,amd ryzen  7  octa
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,157990.0,asus,amd ryzen  7  octa
Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light...,Intel Celeron Quad Core Processor,8 ,Windows 11,256 gb ssd,29990.0,infinix,intel celeron
Infinix INBook X1 Neo Series Celeron Quad Core - (4 GB/128 GB SSD/Windows 11 Home) XL22 Thin and Light...,Intel Celeron Quad Core Processor,4 ,Windows 11,128 gb ssd ssd,21990.0,infinix,intel celeron
HP 15s Intel Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 15s-du3614TU Thin and Light...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,1 tb hdd,39990.0,hp,intel i3 11th
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Wi...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,134990.0,asus,intel i7 12th
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Wi...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,139990.0,asus,intel i7 12th
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,Intel Core i9 Processor (12th Gen),32,Windows 11,1 tb ssd,249990.0,asus,intel i9 12th
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i5 12th Gen - (16 GB/512 GB SSD/...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,109990.0,asus,intel i5 12th
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,Intel Core i7 Processor (12th Gen),32,Windows 11,1 tb ssd,239990.0,asus,intel i7 12th
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i9 12th Gen - (32 GB/1 TB SSD/Wi...,Intel Core i9 Processor (12th Gen),32,Windows 11,1 tb ssd,159990.0,asus,intel i9 12th
ASUS Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Laptop,Intel Pentium Quad Core Processor,8 ,Windows 11,256 gb ssd,32900.0,asus,intel pentium
MSI Bravo 15 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeo...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,49990.0,msi,amd ryzen  5  hexa
MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,AMD Ryzen 7 Octa Core Processor,8 ,Windows 11,512 gb ssd,52990.0,msi,amd ryzen  7  octa
ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB G...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,146990.0,asus,amd ryzen  7  octa
ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) M3400QA-KM502WS Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,54990.0,asus,amd ryzen  5  hexa
HP Victus Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti...,Intel Core i7 Processor (12th Gen),16,Windows 11,512 gb ssd,94990.0,hp,intel i7 12th
acer Aspire 3 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,Intel Pentium Silver Processor,4 ,Windows 11,256 gb ssd,26490.0,acer,intel pentium
acer Aspire 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,Intel Celeron Dual Core Processor,4 ,Windows 11,256 gb ssd,41999.0,acer,intel celeron
DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,42990.0,dell,intel i3 11th
DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Notebook,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,46000.0,dell,intel i3 11th
DELL Inspiron Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,68990.0,dell,intel i3 12th
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,101990.0,asus,intel i7 12th
HP 15s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fr2511TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,39490.0,hp,intel i3 11th
HP Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop,AMD Athlon Dual Core Processor,8 ,Windows 11,256 gb ssd,25190.0,hp,amd athlon dual core processor
